model,img_size,top1,top1_err,top5,top5_err,param_count,crop_pct,interpolation
dm_nfnet_f3.dm_in1k,416,75.43,24.57,92.9,7.1,254.92,0.94,bicubic
vit_base_r50_s16_384.orig_in21k_ft_in1k,384,75.42,24.58,92.75,7.25,98.95,1.0,bicubic
deit_base_distilled_patch16_384.fb_in1k,384,75.4,24.6,92.52,7.48,87.63,1.0,bicubic
tf_efficientnet_b6.ap_in1k,528,75.38,24.62,92.3,7.7,43.04,0.942,bicubic
cait_s24_384.fb_dist_in1k,384,75.38,24.62,92.52,7.48,47.06,1.0,bicubic
tf_efficientnetv2_l.in1k,384,75.35,24.65,92.36,7.64,118.52,1.0,bicubic
tf_efficientnetv2_m.in21k_ft_in1k,384,75.34,24.66,92.66,7.34,54.14,1.0,bicubic
vit_base_patch32_clip_384.laion2b_ft_in12k_in1k,384,75.33,24.67,92.69,7.31,88.3,1.0,bicubic
hgnet_small.ssld_in1k,288,75.32,24.68,92.66,7.34,24.36,1.0,bicubic
convnext_small.in12k_ft_in1k,224,75.32,24.68,92.8,7.2,50.22,0.95,bicubic
vit_base_patch16_224.augreg2_in21k_ft_in1k,224,75.32,24.68,93.28,6.72,86.57,0.9,bicubic
dm_nfnet_f4.dm_in1k,384,75.3,24.7,92.45,7.55,316.07,0.951,bicubic
dm_nfnet_f5.dm_in1k,416,75.3,24.7,92.47,7.53,377.21,0.954,bicubic
vit_medium_patch16_reg4_gap_256.sbb_in12k_ft_in1k,256,75.29,24.71,92.44,7.56,38.88,0.95,bicubic
efficientnet_x_b5.sw_r448_e450_in1k,576,75.29,24.71,92.76,7.24,33.44,1.0,bicubic
vit_large_patch16_rope_mixed_ape_224.naver_in1k,224,75.29,24.71,92.23,7.77,304.4,0.9,bicubic
efficientvit_l2.r224_in1k,224,75.27,24.73,92.03,7.97,63.71,1.0,bicubic
caformer_s18.sail_in1k_384,384,75.24,24.76,92.65,7.35,26.34,1.0,bicubic
mambaout_base_short_rw.sw_e500_in1k,288,75.24,24.76,92.5,7.5,88.83,1.0,bicubic
coat_lite_medium_384.in1k,384,75.21,24.79,92.18,7.82,44.57,1.0,bicubic
xcit_medium_24_p16_384.fb_dist_in1k,384,75.19,24.81,92.32,7.68,84.4,1.0,bicubic
efficientnet_h_b5.sw_r448_e450_in1k,576,75.17,24.83,92.65,7.35,45.88,1.0,bicubic
nextvit_small.bd_ssld_6m_in1k,224,75.17,24.83,92.81,7.19,31.76,0.95,bicubic
vit_large_patch16_rope_ape_224.naver_in1k,224,75.17,24.83,92.34,7.66,304.37,0.9,bicubic
mambaout_base_wide_rw.sw_e500_in1k,288,75.17,24.83,92.36,7.64,94.45,1.0,bicubic
vit_large_patch16_rope_mixed_224.naver_in1k,224,75.15,24.85,92.27,7.73,304.2,0.9,bicubic
tf_efficientnetv2_m.in1k,480,75.14,24.86,92.63,7.37,54.14,1.0,bicubic
deit3_small_patch16_384.fb_in22k_ft_in1k,384,75.13,24.87,92.8,7.2,22.21,1.0,bicubic
efficientnetv2_rw_m.agc_in1k,416,75.13,24.87,92.54,7.46,53.24,1.0,bicubic
regnety_2560.seer_ft_in1k,384,75.11,24.89,92.71,7.29,1282.6,1.0,bicubic
rdnet_large.nv_in1k,224,75.09,24.91,92.14,7.86,186.27,0.9,bicubic
deit3_large_patch16_224.fb_in1k,224,75.08,24.92,92.22,7.78,304.37,0.9,bicubic
dm_nfnet_f2.dm_in1k,352,75.06,24.94,92.27,7.73,193.78,0.92,bicubic
xcit_small_12_p8_384.fb_dist_in1k,384,75.04,24.96,92.44,7.56,26.21,1.0,bicubic
mvitv2_large.fb_in1k,224,75.04,24.96,92.27,7.73,217.99,0.9,bicubic
convformer_s18.sail_in22k_ft_in1k_384,384,75.03,24.97,93.0,7.0,26.77,1.0,bicubic
hiera_small_abswin_256.sbb2_e200_in12k_ft_in1k,256,75.02,24.98,92.41,7.59,34.36,0.95,bicubic
tiny_vit_21m_224.dist_in22k_ft_in1k,224,75.01,24.99,92.56,7.44,21.2,0.95,bicubic
convnextv2_base.fcmae_ft_in1k,224,74.99,25.01,92.29,7.71,88.72,0.875,bicubic
xcit_small_24_p8_224.fb_dist_in1k,224,74.98,25.02,92.4,7.6,47.63,1.0,bicubic
mambaout_small.in1k,288,74.97,25.03,91.7,8.3,48.49,1.0,bicubic
convnext_small.in12k_ft_in1k,288,74.97,25.03,92.61,7.39,50.22,1.0,bicubic
mambaout_base_tall_rw.sw_e500_in1k,288,74.95,25.05,92.27,7.73,86.48,1.0,bicubic
efficientnetv2_rw_m.agc_in1k,320,74.91,25.09,92.07,7.93,53.24,1.0,bicubic
regnety_120.sw_in12k_ft_in1k,224,74.91,25.09,92.59,7.41,51.82,0.95,bicubic
convnext_large.fb_in1k,288,74.9,25.1,92.08,7.92,197.77,1.0,bicubic
coatnet_rmlp_1_rw2_224.sw_in12k_ft_in1k,224,74.9,25.1,91.94,8.06,41.72,0.95,bicubic
ecaresnet269d.ra2_in1k,352,74.87,25.13,92.77,7.23,102.09,1.0,bicubic
maxvit_tiny_tf_384.in1k,384,74.86,25.14,92.4,7.6,30.98,1.0,bicubic
convformer_b36.sail_in1k,224,74.84,25.16,91.64,8.36,99.88,1.0,bicubic
mambaout_small_rw.sw_e450_in1k,288,74.82,25.18,91.79,8.21,48.5,1.0,bicubic
convnext_small.fb_in22k_ft_in1k,224,74.8,25.2,92.9,7.1,50.22,0.875,bicubic
ecaresnet269d.ra2_in1k,320,74.79,25.21,92.49,7.51,102.09,0.95,bicubic
convnext_tiny.in12k_ft_in1k_384,384,74.79,25.21,92.83,7.17,28.59,1.0,bicubic
deit3_base_patch16_384.fb_in1k,384,74.76,25.24,92.19,7.81,86.88,1.0,bicubic
convformer_s18.sail_in1k_384,384,74.76,25.24,92.54,7.46,26.77,1.0,bicubic
maxxvit_rmlp_small_rw_256.sw_in1k,256,74.75,25.25,91.91,8.09,66.01,0.95,bicubic
dm_nfnet_f3.dm_in1k,320,74.71,25.29,91.92,8.08,254.92,0.94,bicubic
hrnet_w48_ssld.paddle_in1k,224,74.69,25.31,92.09,7.91,77.47,0.95,bilinear
deit3_medium_patch16_224.fb_in22k_ft_in1k,224,74.68,25.32,92.57,7.43,38.85,1.0,bicubic
maxvit_large_tf_224.in1k,224,74.67,25.33,91.8,8.2,211.79,0.95,bicubic
mobilenetv4_conv_aa_large.e230_r448_in12k_ft_in1k,544,74.66,25.34,91.91,8.09,32.59,1.0,bicubic
xcit_small_24_p16_384.fb_dist_in1k,384,74.65,25.35,92.53,7.47,47.67,1.0,bicubic
mambaout_base_wide_rw.sw_e500_in1k,224,74.64,25.36,91.93,8.07,94.45,0.95,bicubic
regnetz_e8.ra3_in1k,256,74.63,25.37,91.83,8.17,57.7,0.94,bicubic
eca_nfnet_l2.ra3_in1k,384,74.59,25.41,92.7,7.3,56.72,1.0,bicubic
caformer_s36.sail_in1k,224,74.58,25.42,92.02,7.98,39.3,1.0,bicubic
mambaout_base.in1k,288,74.56,25.44,91.41,8.59,84.81,1.0,bicubic
xcit_large_24_p16_224.fb_dist_in1k,224,74.56,25.44,91.99,8.01,189.1,1.0,bicubic
vit_medium_patch16_gap_256.sw_in12k_ft_in1k,256,74.55,25.45,91.91,8.09,38.86,0.95,bicubic
vit_mediumd_patch16_rope_reg1_gap_256.sbb_in1k,256,74.55,25.45,91.59,8.41,63.95,0.95,bicubic
hiera_base_224.mae_in1k_ft_in1k,224,74.55,25.45,91.84,8.16,51.52,0.9,bicubic
tf_efficientnet_b8.ra_in1k,672,74.55,25.45,92.18,7.82,87.41,0.954,bicubic
regnety_160.swag_lc_in1k,224,74.5,25.5,93.04,6.96,83.59,0.965,bicubic
gcvit_base.in1k,224,74.49,25.51,91.77,8.23,90.32,0.875,bicubic
maxvit_rmlp_small_rw_224.sw_in1k,224,74.47,25.53,91.48,8.52,64.9,0.9,bicubic
convnext_tiny.in12k_ft_in1k,288,74.46,25.54,92.6,7.4,28.59,1.0,bicubic
tf_efficientnet_b7.ra_in1k,600,74.46,25.54,92.13,7.87,66.35,0.949,bicubic
nextvit_large.bd_in1k_384,384,74.44,25.56,92.55,7.45,57.87,1.0,bicubic
caformer_s18.sail_in22k_ft_in1k,224,74.44,25.56,92.52,7.48,26.34,1.0,bicubic
fastvit_ma36.apple_dist_in1k,256,74.44,25.56,91.93,8.07,44.07,0.95,bicubic
mambaout_base_short_rw.sw_e500_in1k,224,74.43,25.57,91.85,8.15,88.83,0.95,bicubic
mobilenetv4_conv_aa_large.e230_r384_in12k_ft_in1k,480,74.4,25.6,92.09,7.91,32.59,1.0,bicubic
mambaout_base_tall_rw.sw_e500_in1k,224,74.4,25.6,91.71,8.29,86.48,0.95,bicubic
davit_base.msft_in1k,224,74.4,25.6,91.65,8.35,87.95,0.95,bicubic
xcit_small_12_p16_384.fb_dist_in1k,384,74.39,25.61,92.14,7.86,26.25,1.0,bicubic
convformer_m36.sail_in1k,224,74.39,25.61,91.48,8.52,57.05,1.0,bicubic
tf_efficientnet_b5.ap_in1k,456,74.39,25.61,91.92,8.08,30.39,0.934,bicubic
rexnetr_300.sw_in12k_ft_in1k,288,74.39,25.61,92.47,7.53,34.81,1.0,bicubic
dm_nfnet_f1.dm_in1k,320,74.36,25.64,92.04,7.96,132.63,0.91,bicubic
regnetz_040_h.ra3_in1k,320,74.36,25.64,92.21,7.79,28.94,1.0,bicubic
rdnet_base.nv_in1k,224,74.33,25.67,91.82,8.18,87.45,0.9,bicubic
maxvit_base_tf_224.in1k,224,74.31,25.69,91.88,8.12,119.47,0.95,bicubic
hgnet_small.ssld_in1k,224,74.3,25.7,92.09,7.91,24.36,0.965,bicubic
vit_base_patch32_clip_384.openai_ft_in12k_in1k,384,74.3,25.7,92.45,7.55,88.3,0.95,bicubic
tf_efficientnetv2_s.in21k_ft_in1k,384,74.3,25.7,92.41,7.59,21.46,1.0,bicubic
mobilenetv4_hybrid_large.ix_e600_r384_in1k,448,74.29,25.71,91.63,8.37,37.76,1.0,bicubic
regnetz_040.ra3_in1k,320,74.29,25.71,91.85,8.15,27.12,1.0,bicubic
eca_nfnet_l2.ra3_in1k,320,74.29,25.71,92.32,7.68,56.72,0.9,bicubic
resnest200e.in1k,320,74.25,25.75,91.86,8.14,70.2,0.909,bicubic
mobilenetv4_conv_aa_large.e230_r448_in12k_ft_in1k,448,74.24,25.76,91.6,8.4,32.59,0.95,bicubic
hgnetv2_b4.ssld_stage2_ft_in1k,288,74.24,25.76,92.54,7.46,19.8,1.0,bicubic
nextvit_base.bd_in1k_384,384,74.22,25.78,92.19,7.81,44.82,1.0,bicubic
resnetrs200.tf_in1k,320,74.2,25.8,91.86,8.14,93.21,1.0,bicubic
coatnet_rmlp_2_rw_224.sw_in1k,224,74.2,25.8,91.24,8.76,73.88,0.95,bicubic
vit_large_r50_s32_224.augreg_in21k_ft_in1k,224,74.2,25.8,92.31,7.69,328.99,0.9,bicubic
resmlp_big_24_224.fb_in22k_ft_in1k,224,74.2,25.8,92.08,7.92,129.14,0.875,bicubic
seresnet152d.ra2_in1k,320,74.19,25.81,91.99,8.01,66.84,1.0,bicubic
efficientnet_h_b5.sw_r448_e450_in1k,448,74.19,25.81,91.94,8.06,45.88,1.0,bicubic
convnext_large.fb_in1k,224,74.19,25.81,91.53,8.47,197.77,0.875,bicubic
mvitv2_base.fb_in1k,224,74.19,25.81,91.51,8.49,51.47,0.9,bicubic
swinv2_base_window16_256.ms_in1k,256,74.18,25.82,91.87,8.13,87.92,0.9,bicubic
convnext_base.fb_in1k,288,74.18,25.82,91.67,8.33,88.59,1.0,bicubic
xcit_large_24_p8_224.fb_in1k,224,74.17,25.83,90.85,9.15,188.93,1.0,bicubic
vit_little_patch16_reg1_gap_256.sbb_in12k_ft_in1k,256,74.16,25.84,91.68,8.32,22.52,0.95,bicubic
flexivit_base.1200ep_in1k,240,74.16,25.84,91.81,8.19,86.59,0.95,bicubic
tf_efficientnetv2_m.in1k,384,74.13,25.87,91.94,8.06,54.14,1.0,bicubic
convformer_s36.sail_in1k,224,74.13,25.87,91.2,8.8,40.01,1.0,bicubic
convnextv2_tiny.fcmae_ft_in22k_in1k_384,384,74.13,25.87,92.45,7.55,28.64,1.0,bicubic
convnext_tiny.in12k_ft_in1k,224,74.12,25.88,92.17,7.83,28.59,0.95,bicubic
vit_base_patch16_rope_reg1_gap_256.sbb_in1k,256,74.11,25.89,91.06,8.94,86.43,0.95,bicubic
efficientvit_l1.r224_in1k,224,74.11,25.89,91.68,8.32,52.65,1.0,bicubic
cait_xs24_384.fb_dist_in1k,384,74.11,25.89,91.92,8.08,26.67,1.0,bicubic
vit_base_patch16_224.augreg_in21k_ft_in1k,224,74.1,25.9,92.37,7.63,86.57,0.9,bicubic
volo_d1_224.sail_in1k,224,74.1,25.9,92.05,7.95,26.63,0.96,bicubic
mobilenetv4_hybrid_large.e600_r384_in1k,448,74.1,25.9,92.0,8.0,37.76,1.0,bicubic
efficientnetv2_rw_s.ra2_in1k,384,74.09,25.91,91.79,8.21,23.94,1.0,bicubic
vit_base_patch16_224_miil.in21k_ft_in1k,224,74.06,25.94,91.63,8.37,86.54,0.875,bilinear
flexivit_base.600ep_in1k,240,74.05,25.95,91.61,8.39,86.59,0.95,bicubic
seresnextaa101d_32x8d.ah_in1k,288,74.04,25.96,91.64,8.36,93.59,1.0,bicubic
hiera_small_abswin_256.sbb2_pd_e200_in12k_ft_in1k,256,74.04,25.96,91.73,8.27,34.36,0.95,bicubic
tf_efficientnetv2_s.in1k,384,74.04,25.96,91.42,8.58,21.46,1.0,bicubic
seresnext101d_32x8d.ah_in1k,288,74.04,25.96,91.66,8.34,93.59,1.0,bicubic
resnext101_32x4d.fb_swsl_ig1b_ft_in1k,224,74.04,25.96,91.94,8.06,44.18,0.875,bilinear
mobilenetv4_conv_aa_large.e230_r384_in12k_ft_in1k,384,74.02,25.98,91.21,8.79,32.59,0.95,bicubic
flexivit_base.300ep_in1k,240,74.01,25.99,91.35,8.65,86.59,0.95,bicubic
crossvit_18_dagger_408.in1k,408,74.01,25.99,91.3,8.7,44.61,1.0,bicubic
inception_next_base.sail_in1k,224,74.0,26.0,91.37,8.63,86.67,0.95,bicubic
hgnetv2_b4.ssld_stage2_ft_in1k,224,73.97,26.03,91.95,8.05,19.8,0.965,bicubic
mambaout_small.in1k,224,73.97,26.03,91.14,8.86,48.49,1.0,bicubic
davit_small.msft_in1k,224,73.96,26.04,91.57,8.43,49.75,0.95,bicubic
resnest269e.in1k,416,73.94,26.06,92.04,7.96,110.93,0.928,bicubic
efficientnet_x_b5.sw_r448_e450_in1k,448,73.94,26.06,91.66,8.34,33.44,1.0,bicubic
fastvit_sa36.apple_dist_in1k,256,73.92,26.08,91.66,8.34,31.53,0.9,bicubic
xcit_small_12_p8_224.fb_dist_in1k,224,73.91,26.09,91.69,8.31,26.21,1.0,bicubic
eca_nfnet_l1.ra2_in1k,320,73.88,26.12,92.03,7.97,41.41,1.0,bicubic
tf_efficientnet_b7.aa_in1k,600,73.88,26.12,91.72,8.28,66.35,0.949,bicubic
vit_base_patch16_rope_ape_224.naver_in1k,224,73.88,26.12,91.54,8.46,86.59,0.9,bicubic
vit_small_r26_s32_384.augreg_in21k_ft_in1k,384,73.87,26.13,92.23,7.77,36.47,1.0,bicubic
tf_efficientnet_b6.aa_in1k,528,73.86,26.14,91.67,8.33,43.04,0.942,bicubic
repvgg_d2se.rvgg_in1k,320,73.85,26.15,91.39,8.61,133.33,1.0,bilinear
deit3_small_patch16_224.fb_in22k_ft_in1k,224,73.85,26.15,91.97,8.03,22.06,1.0,bicubic
resnetrs420.tf_in1k,416,73.83,26.17,91.69,8.31,191.89,1.0,bicubic
pit_b_distilled_224.in1k,224,73.82,26.18,90.74,9.26,74.79,0.9,bicubic
tf_efficientnet_b3.ns_jft_in1k,300,73.81,26.19,91.79,8.21,12.23,0.904,bicubic
focalnet_base_lrf.ms_in1k,224,73.8,26.2,91.07,8.93,88.75,0.9,bicubic
regnety_1280.seer_ft_in1k,384,73.8,26.2,91.76,8.24,644.81,1.0,bicubic
vit_betwixt_patch16_rope_reg4_gap_256.sbb_in1k,256,73.8,26.2,91.16,8.84,60.23,0.95,bicubic
vit_base_patch16_384.orig_in21k_ft_in1k,384,73.78,26.22,92.09,7.91,86.86,1.0,bicubic
convnext_base.fb_in1k,224,73.78,26.22,91.25,8.75,88.59,0.875,bicubic
seresnext101_32x8d.ah_in1k,288,73.77,26.23,91.38,8.62,93.57,1.0,bicubic
rdnet_small.nv_in1k,224,73.77,26.23,91.34,8.66,50.44,0.9,bicubic
vit_medium_patch16_rope_reg1_gap_256.sbb_in1k,256,73.77,26.23,91.5,8.5,38.74,0.95,bicubic
mambaout_base.in1k,224,73.76,26.24,91.0,9.0,84.81,1.0,bicubic
vit_base_patch16_rope_mixed_ape_224.naver_in1k,224,73.75,26.25,91.39,8.61,86.59,0.9,bicubic
fastvit_ma36.apple_in1k,256,73.74,26.26,91.58,8.42,44.07,0.95,bicubic
efficientvit_b3.r288_in1k,288,73.74,26.26,91.41,8.59,48.65,1.0,bicubic
resnetrs420.tf_in1k,320,73.74,26.26,91.08,8.92,191.89,1.0,bicubic
regnetz_d32.ra3_in1k,320,73.74,26.26,91.86,8.14,27.58,0.95,bicubic
regnetz_d8.ra3_in1k,320,73.73,26.27,91.96,8.04,23.37,1.0,bicubic
resnext101_32x16d.fb_swsl_ig1b_ft_in1k,224,73.72,26.28,92.09,7.91,194.03,0.875,bilinear
maxvit_small_tf_224.in1k,224,73.7,26.3,91.4,8.6,68.93,0.95,bicubic
regnetz_040.ra3_in1k,256,73.7,26.3,91.24,8.76,27.12,1.0,bicubic
swin_small_patch4_window7_224.ms_in22k_ft_in1k,224,73.69,26.31,92.33,7.67,49.61,0.9,bicubic
mambaout_small_rw.sw_e450_in1k,224,73.69,26.31,91.11,8.89,48.5,1.0,bicubic
resnetaa101d.sw_in12k_ft_in1k,288,73.69,26.31,91.78,8.22,44.57,1.0,bicubic
gcvit_small.in1k,224,73.68,26.32,91.32,8.68,51.09,0.875,bicubic
resnext101_32x8d.fb_wsl_ig1b_ft_in1k,224,73.68,26.32,92.18,7.82,88.79,0.875,bilinear
xcit_medium_24_p16_224.fb_dist_in1k,224,73.67,26.33,91.49,8.51,84.4,1.0,bicubic
swinv2_base_window8_256.ms_in1k,256,73.67,26.33,91.61,8.39,87.92,0.9,bicubic
maxvit_rmlp_tiny_rw_256.sw_in1k,256,73.64,26.36,91.41,8.59,29.15,0.95,bicubic
mobilenetv4_hybrid_large.ix_e600_r384_in1k,384,73.63,26.37,91.08,8.92,37.76,0.95,bicubic
edgenext_base.usi_in1k,320,73.63,26.37,91.77,8.23,18.51,1.0,bicubic
vit_base_patch16_rope_mixed_224.naver_in1k,224,73.6,26.4,91.34,8.66,86.44,0.9,bicubic
edgenext_base.in21k_ft_in1k,320,73.6,26.4,91.84,8.16,18.51,1.0,bicubic
hgnetv2_b4.ssld_stage1_in22k_in1k,288,73.6,26.4,92.34,7.66,19.8,1.0,bicubic
maxvit_tiny_rw_224.sw_in1k,224,73.59,26.41,90.86,9.14,29.06,0.95,bicubic
seresnet152d.ra2_in1k,256,73.59,26.41,91.5,8.5,66.84,0.95,bicubic
hiera_small_224.mae_in1k_ft_in1k,224,73.59,26.41,91.38,8.62,35.01,0.9,bicubic
sequencer2d_l.in1k,224,73.57,26.43,91.1,8.9,54.3,0.875,bicubic
convnext_small.fb_in1k,288,73.57,26.43,91.39,8.61,50.22,1.0,bicubic
seresnextaa101d_32x8d.ah_in1k,224,73.57,26.43,90.94,9.06,93.59,0.95,bicubic
dm_nfnet_f2.dm_in1k,256,73.56,26.44,91.42,8.58,193.78,0.92,bicubic
pvt_v2_b4.in1k,224,73.56,26.44,91.12,8.88,62.56,0.9,bicubic
convnextv2_tiny.fcmae_ft_in22k_in1k,288,73.54,26.46,91.95,8.05,28.64,1.0,bicubic
mobilenetv4_hybrid_large.e600_r384_in1k,384,73.48,26.52,91.52,8.48,37.76,0.95,bicubic
coat_lite_medium.in1k,224,73.48,26.52,91.23,8.77,44.57,0.9,bicubic
inception_next_small.sail_in1k,224,73.48,26.52,91.14,8.86,49.37,0.875,bicubic
edgenext_base.in21k_ft_in1k,256,73.48,26.52,91.24,8.76,18.51,0.95,bicubic
regnety_080.ra3_in1k,288,73.48,26.52,91.7,8.3,39.18,1.0,bicubic
resnetrs270.tf_in1k,352,73.46,26.54,91.45,8.55,129.86,1.0,bicubic
twins_svt_large.in1k,224,73.45,26.55,90.87,9.13,99.27,0.9,bicubic
tresnet_v2_l.miil_in21k_ft_in1k,224,73.45,26.55,91.03,8.97,46.17,0.875,bilinear
xcit_tiny_24_p8_384.fb_dist_in1k,384,73.45,26.55,91.66,8.34,12.11,1.0,bicubic
repvit_m2_3.dist_450e_in1k,224,73.45,26.55,91.08,8.92,23.69,0.95,bicubic
regnetz_040_h.ra3_in1k,256,73.44,26.56,91.54,8.46,28.94,1.0,bicubic
convformer_s18.sail_in22k_ft_in1k,224,73.44,26.56,91.93,8.07,26.77,1.0,bicubic
resnetrs350.tf_in1k,288,73.44,26.56,91.11,8.89,163.96,1.0,bicubic
vit_betwixt_patch16_reg4_gap_256.sbb_in1k,256,73.43,26.57,91.24,8.76,60.4,0.95,bicubic
deit3_base_patch16_224.fb_in1k,224,73.42,26.58,91.26,8.74,86.59,0.9,bicubic
swinv2_small_window16_256.ms_in1k,256,73.4,26.6,91.28,8.72,49.73,0.9,bicubic
resnetaa101d.sw_in12k_ft_in1k,224,73.4,26.6,91.1,8.9,44.57,0.95,bicubic
edgenext_base.usi_in1k,256,73.4,26.6,91.17,8.83,18.51,0.95,bicubic
rexnetr_300.sw_in12k_ft_in1k,224,73.39,26.61,91.8,8.2,34.81,0.95,bicubic
resmlp_big_24_224.fb_distilled_in1k,224,73.38,26.62,91.09,8.91,129.14,0.875,bicubic
regnety_064.ra3_in1k,288,73.38,26.62,91.26,8.74,30.58,1.0,bicubic
resnetrs200.tf_in1k,256,73.37,26.63,91.22,8.78,93.21,1.0,bicubic
vit_base_patch16_rope_224.naver_in1k,224,73.36,26.64,91.32,8.68,86.43,0.9,bicubic
convnext_tiny.fb_in22k_ft_in1k_384,384,73.36,26.64,91.86,8.14,28.59,1.0,bicubic
swin_s3_base_224.ms_in1k,224,73.36,26.64,91.27,8.73,71.13,0.9,bicubic
resnet200d.ra2_in1k,320,73.35,26.65,91.46,8.54,64.69,1.0,bicubic
tf_efficientnet_b5.ra_in1k,456,73.34,26.66,91.37,8.63,30.39,0.934,bicubic
regnety_160.deit_in1k,288,73.32,26.68,91.63,8.37,83.59,1.0,bicubic
swin_base_patch4_window12_384.ms_in1k,384,73.32,26.68,91.35,8.65,87.9,1.0,bicubic
hgnetv2_b3.ssld_stage2_ft_in1k,288,73.3,26.7,91.84,8.16,16.29,1.0,bicubic
hgnetv2_b4.ssld_stage1_in22k_in1k,224,73.29,26.71,91.8,8.2,19.8,0.965,bicubic
tf_efficientnet_b5.aa_in1k,456,73.28,26.72,91.07,8.93,30.39,0.934,bicubic
hgnetv2_b3.ssld_stage1_in22k_in1k,288,73.28,26.72,91.96,8.04,16.29,1.0,bicubic
regnetv_064.ra3_in1k,288,73.28,26.72,91.6,8.4,30.58,1.0,bicubic
efficientnet_b4.ra2_in1k,384,73.27,26.73,91.32,8.68,19.34,1.0,bicubic
focalnet_base_srf.ms_in1k,224,73.27,26.73,91.3,8.7,88.15,0.9,bicubic
vit_betwixt_patch16_reg1_gap_256.sbb_in1k,256,73.27,26.73,91.15,8.85,60.4,0.95,bicubic
gcvit_tiny.in1k,224,73.27,26.73,90.86,9.14,28.22,0.875,bicubic
focalnet_small_srf.ms_in1k,224,73.27,26.73,90.63,9.37,49.89,0.9,bicubic
regnetz_d8_evos.ch_in1k,256,73.26,26.74,90.76,9.24,23.46,0.95,bicubic
regnetz_d8.ra3_in1k,256,73.25,26.75,91.3,8.7,23.37,0.94,bicubic
resnet152d.ra2_in1k,320,73.25,26.75,91.2,8.8,60.21,1.0,bicubic
mvitv2_small.fb_in1k,224,73.25,26.75,91.12,8.88,34.87,0.9,bicubic
tiny_vit_21m_224.in1k,224,73.25,26.75,91.41,8.59,21.2,0.95,bicubic
swinv2_small_window8_256.ms_in1k,256,73.2,26.8,91.04,8.96,49.73,0.9,bicubic
mobilenetv4_conv_aa_large.e600_r384_in1k,480,73.2,26.8,91.17,8.83,32.59,1.0,bicubic
pvt_v2_b5.in1k,224,73.19,26.81,91.3,8.7,81.96,0.9,bicubic
seresnext101d_32x8d.ah_in1k,224,73.18,26.82,91.2,8.8,93.59,0.95,bicubic
regnetz_d8_evos.ch_in1k,320,73.17,26.83,91.63,8.37,23.46,1.0,bicubic
nest_base_jx.goog_in1k,224,73.17,26.83,90.99,9.01,67.72,0.875,bicubic
vit_medium_patch16_reg4_gap_256.sbb_in1k,256,73.17,26.83,91.21,8.79,38.88,0.95,bicubic
vit_small_patch16_384.augreg_in21k_ft_in1k,384,73.17,26.83,91.89,8.11,22.2,1.0,bicubic
fastvit_sa24.apple_dist_in1k,256,73.16,26.84,91.39,8.61,21.55,0.9,bicubic
fastvit_sa36.apple_in1k,256,73.15,26.85,90.96,9.04,31.53,0.9,bicubic
xcit_small_24_p16_224.fb_dist_in1k,224,73.15,26.85,91.46,8.54,47.67,1.0,bicubic
resnetv2_152x4_bit.goog_in21k_ft_in1k,480,73.14,26.86,91.78,8.22,936.53,1.0,bilinear
ese_vovnet57b.ra4_e3600_r256_in1k,320,73.14,26.86,91.15,8.85,38.61,1.0,bicubic
regnetz_d32.ra3_in1k,256,73.14,26.86,91.45,8.55,27.58,0.95,bicubic
xcit_medium_24_p8_224.fb_in1k,224,73.14,26.86,90.44,9.56,84.32,1.0,bicubic
cs3se_edgenet_x.c2ns_in1k,320,73.14,26.86,91.28,8.72,50.72,1.0,bicubic
xcit_small_24_p8_224.fb_in1k,224,73.14,26.86,91.23,8.77,47.63,1.0,bicubic
resnetrs350.tf_in1k,384,73.13,26.87,91.18,8.82,163.96,1.0,bicubic
seresnext101_32x8d.ah_in1k,224,73.12,26.88,90.49,9.51,93.57,0.95,bicubic
nextvit_large.bd_in1k,224,73.1,26.9,91.55,8.45,57.87,0.95,bicubic
fasternet_l.in1k,224,73.1,26.9,90.81,9.19,93.47,1.0,bicubic
eca_nfnet_l1.ra2_in1k,256,73.1,26.9,91.37,8.63,41.41,0.9,bicubic
mobilenetv4_hybrid_medium.ix_e550_r384_in1k,448,73.09,26.91,91.37,8.63,11.07,1.0,bicubic
efficientvit_b3.r256_in1k,256,73.08,26.92,90.9,9.1,48.65,1.0,bicubic
resnet200d.ra2_in1k,256,73.07,26.93,90.85,9.15,64.69,0.95,bicubic
nextvit_small.bd_in1k_384,384,73.07,26.93,91.48,8.52,31.76,1.0,bicubic
pvt_v2_b3.in1k,224,73.07,26.93,90.99,9.01,45.24,0.9,bicubic
naflexvit_base_patch16_gap.e300_s576_in1k,384,73.06,26.94,90.59,9.41,86.63,1.0,bicubic
resnet152.a1h_in1k,288,73.06,26.94,91.13,8.87,60.19,1.0,bicubic
vit_medium_patch16_reg1_gap_256.sbb_in1k,256,73.05,26.95,91.05,8.95,38.88,0.95,bicubic
resnetv2_152x2_bit.goog_in21k_ft_in1k,448,73.04,26.96,91.99,8.01,236.34,1.0,bilinear
swin_s3_small_224.ms_in1k,224,73.03,26.97,90.72,9.28,49.74,0.9,bicubic
efficientvit_b3.r224_in1k,224,73.01,26.99,90.54,9.46,48.65,0.95,bicubic
repvit_m2_3.dist_300e_in1k,224,73.01,26.99,90.86,9.14,23.69,0.95,bicubic
cait_s24_224.fb_dist_in1k,224,73.01,26.99,91.2,8.8,46.92,1.0,bicubic
