model,img_size,top1,top1_err,top5,top5_err,param_count,crop_pct,interpolation
darknet53.c2ns_in1k,256,13.4267,86.5733,44.72,55.28,41.61,0.887,bicubic
ecaresnet50t.a2_in1k,224,13.4,86.6,42.4933,57.5067,25.57,0.95,bicubic
mobilenetv4_conv_medium.e500_r224_in1k,256,13.3733,86.6267,45.0667,54.9333,9.72,1.0,bicubic
eca_botnext26ts_256.c1_in1k,256,13.36,86.64,42.2667,57.7333,10.59,0.95,bicubic
resnet50_gn.a1h_in1k,224,13.3333,86.6667,42.7733,57.2267,25.56,0.94,bicubic
resnet152.a3_in1k,224,13.2667,86.7333,42.7867,57.2133,60.19,0.95,bicubic
repvgg_b2g4.rvgg_in1k,224,13.2267,86.7733,43.4267,56.5733,61.76,0.875,bilinear
regnetx_320.pycls_in1k,224,13.1733,86.8267,40.2267,59.7733,107.81,0.875,bicubic
visformer_tiny.in1k,224,13.16,86.84,43.56,56.44,10.32,0.9,bicubic
resnet50.b1k_in1k,288,13.1467,86.8533,43.7733,56.2267,25.56,1.0,bicubic
resnet50d.a1_in1k,224,13.1333,86.8667,41.2267,58.7733,25.58,0.95,bicubic
ese_vovnet39b.ra_in1k,224,13.12,86.88,43.7067,56.2933,24.57,0.875,bicubic
vit_small_patch16_224.augreg_in1k,224,13.08,86.92,40.9867,59.0133,22.05,0.9,bicubic
efficientformerv2_s1.snap_dist_in1k,224,13.08,86.92,42.6267,57.3733,6.19,0.95,bicubic
cspresnext50.ra_in1k,256,13.04,86.96,45.0533,54.9467,20.57,0.887,bilinear
efficientnet_b3_pruned.in1k,300,13.0267,86.9733,44.8933,55.1067,9.86,0.904,bicubic
mobilevit_s.cvnets_in1k,256,13.0133,86.9867,40.8267,59.1733,5.58,0.9,bicubic
mixnet_xl.ra_in1k,224,12.96,87.04,43.16,56.84,11.9,0.875,bicubic
nf_regnet_b1.ra2_in1k,288,12.9067,87.0933,43.9067,56.0933,10.22,0.9,bicubic
eca_halonext26ts.c1_in1k,256,12.8933,87.1067,42.2,57.8,10.76,0.94,bicubic
resnext50_32x4d.a1_in1k,224,12.8933,87.1067,40.8133,59.1867,25.03,0.95,bicubic
efficientformer_l1.snap_dist_in1k,224,12.8933,87.1067,45.1467,54.8533,12.29,0.95,bicubic
resnet101d.gluon_in1k,224,12.7733,87.2267,41.3333,58.6667,44.57,0.875,bicubic
regnetx_016.tv2_in1k,224,12.76,87.24,45.16,54.84,9.19,0.965,bicubic
pit_xs_224.in1k,224,12.72,87.28,42.6133,57.3867,10.62,0.9,bicubic
repvit_m1_0.dist_300e_in1k,224,12.72,87.28,43.92,56.08,7.3,0.95,bicubic
resnetv2_34d.ra4_e3600_r384_in1k,384,12.6267,87.3733,41.5467,58.4533,21.82,1.0,bicubic
hgnetv2_b1.ssld_stage2_ft_in1k,288,12.6,87.4,46.72,53.28,6.34,1.0,bicubic
resnetblur50.bt_in1k,288,12.5733,87.4267,44.28,55.72,25.56,0.95,bicubic
crossvit_9_dagger_240.in1k,240,12.56,87.44,41.3867,58.6133,8.78,0.875,bicubic
tf_efficientnet_b3.in1k,300,12.56,87.44,43.24,56.76,12.23,0.904,bicubic
resnet50.b2k_in1k,288,12.5467,87.4533,43.7867,56.2133,25.56,1.0,bicubic
resnext50_32x4d.tv2_in1k,224,12.5333,87.4667,42.8533,57.1467,25.03,0.965,bilinear
inception_v3.gluon_in1k,299,12.5067,87.4933,40.2,59.8,23.83,0.875,bicubic
resmlp_24_224.fb_in1k,224,12.4667,87.5333,43.4133,56.5867,30.02,0.875,bicubic
tresnet_m.miil_in1k,224,12.4667,87.5333,41.7067,58.2933,31.39,0.875,bilinear
efficientvit_b1.r256_in1k,256,12.44,87.56,41.9467,58.0533,9.1,1.0,bicubic
wide_resnet50_2.tv2_in1k,176,12.4267,87.5733,43.4667,56.5333,68.88,0.875,bilinear
efficientnet_b1.ra4_e3600_r240_in1k,240,12.4267,87.5733,43.9733,56.0267,7.79,0.9,bicubic
darknetaa53.c2ns_in1k,256,12.4133,87.5867,42.76,57.24,36.02,0.887,bilinear
resnetv2_34d.ra4_e3600_r224_in1k,288,12.3733,87.6267,40.12,59.88,21.82,1.0,bicubic
regnety_120.pycls_in1k,224,12.3467,87.6533,41.7733,58.2267,51.82,0.875,bicubic
coat_lite_tiny.in1k,224,12.28,87.72,41.1067,58.8933,5.72,0.9,bicubic
ecaresnet26t.ra2_in1k,256,12.2667,87.7333,42.64,57.36,16.01,0.875,bicubic
convnext_femto_ols.d1_in1k,288,12.24,87.76,43.44,56.56,5.23,0.95,bicubic
mobilenetv4_conv_blur_medium.e500_r224_in1k,224,12.2267,87.7733,42.9733,57.0267,9.72,0.95,bicubic
resnet50.a1h_in1k,224,12.2133,87.7867,43.8533,56.1467,25.56,1.0,bicubic
resnetaa50.a1h_in1k,224,12.2133,87.7867,42.36,57.64,25.56,0.95,bicubic
regnety_160.pycls_in1k,224,12.2,87.8,41.1333,58.8667,83.59,0.875,bicubic
resnet50.a2_in1k,288,12.08,87.92,40.1067,59.8933,25.56,1.0,bicubic
efficientnet_em.ra2_in1k,240,12.0133,87.9867,43.6667,56.3333,6.9,0.882,bicubic
resnet101s.gluon_in1k,224,11.9867,88.0133,40.8,59.2,44.67,0.875,bicubic
hgnetv2_b1.ssld_stage1_in22k_in1k,288,11.9733,88.0267,45.3333,54.6667,6.34,1.0,bicubic
convnext_pico.d1_in1k,224,11.9467,88.0533,43.44,56.56,9.05,0.875,bicubic
shvit_s4.in1k,256,11.9333,88.0667,41.2667,58.7333,16.59,0.875,bicubic
hrnet_w64.ms_in1k,224,11.92,88.08,40.7733,59.2267,128.06,0.875,bilinear
resnetrs101.tf_in1k,192,11.92,88.08,38.6933,61.3067,63.62,0.94,bicubic
resnet101.a3_in1k,224,11.7867,88.2133,40.28,59.72,44.55,0.95,bicubic
xcit_tiny_12_p16_224.fb_dist_in1k,224,11.7467,88.2533,39.8533,60.1467,6.72,1.0,bicubic
resnet50d.ra2_in1k,224,11.7333,88.2667,42.2,57.8,25.58,0.875,bicubic
ecaresnet50t.a3_in1k,224,11.72,88.28,40.9067,59.0933,25.57,0.95,bicubic
xception41.tf_in1k,299,11.7067,88.2933,38.7067,61.2933,26.97,0.903,bicubic
nf_resnet50.ra2_in1k,288,11.7067,88.2933,45.3333,54.6667,25.56,0.94,bicubic
cspdarknet53.ra_in1k,256,11.6933,88.3067,43.24,56.76,27.64,0.887,bilinear
fbnetv3_b.ra2_in1k,256,11.68,88.32,44.1333,55.8667,8.6,0.95,bilinear
efficientnet_b0.ra4_e3600_r224_in1k,256,11.64,88.36,40.8933,59.1067,5.29,1.0,bicubic
gmixer_24_224.ra3_in1k,224,11.6267,88.3733,37.2667,62.7333,24.72,0.875,bicubic
convnextv2_femto.fcmae_ft_in1k,288,11.6,88.4,40.6,59.4,5.23,0.95,bicubic
vit_small_patch32_224.augreg_in21k_ft_in1k,224,11.5867,88.4133,39.5333,60.4667,22.88,0.9,bicubic
botnet26t_256.c1_in1k,256,11.5067,88.4933,39.76,60.24,12.49,0.95,bicubic
resnet50.ra_in1k,288,11.4933,88.5067,41.16,58.84,25.56,0.95,bicubic
dla102x2.in1k,224,11.4533,88.5467,41.1333,58.8667,41.28,0.875,bilinear
seresnet50.a1_in1k,224,11.4,88.6,39.1067,60.8933,28.09,0.95,bicubic
mambaout_femto.in1k,224,11.4,88.6,41.08,58.92,7.3,1.0,bicubic
xcit_nano_12_p16_384.fb_dist_in1k,384,11.3867,88.6133,39.5867,60.4133,3.05,1.0,bicubic
regnety_080.pycls_in1k,224,11.3867,88.6133,40.7333,59.2667,39.18,0.875,bicubic
efficientvit_b1.r224_in1k,224,11.3733,88.6267,39.92,60.08,9.1,0.95,bicubic
levit_128.fb_dist_in1k,224,11.36,88.64,39.7467,60.2533,9.21,0.9,bicubic
resnet152.tv2_in1k,176,11.3467,88.6533,38.0533,61.9467,60.19,0.875,bilinear
fbnetv3_d.ra2_in1k,224,11.3067,88.6933,41.0533,58.9467,10.31,0.95,bilinear
efficientnet_b2_pruned.in1k,260,11.2933,88.7067,41.8133,58.1867,8.31,0.89,bicubic
mobilenet_edgetpu_v2_m.ra4_e3600_r224_in1k,224,11.2933,88.7067,42.0667,57.9333,8.46,0.9,bicubic
lambda_resnet26t.c1_in1k,256,11.2933,88.7067,39.96,60.04,10.96,0.94,bicubic
levit_conv_128.fb_dist_in1k,224,11.2933,88.7067,39.72,60.28,9.21,0.9,bicubic
tf_efficientnet_el.in1k,300,11.2533,88.7467,41.44,58.56,10.59,0.904,bicubic
tf_efficientnetv2_b3.in1k,240,11.2267,88.7733,39.1733,60.8267,14.36,0.904,bicubic
seresnext26t_32x4d.bt_in1k,288,11.1867,88.8133,40.7467,59.2533,16.81,0.95,bicubic
dpn92.mx_in1k,224,11.12,88.88,39.44,60.56,37.67,0.875,bicubic
convnext_femto.d1_in1k,288,11.1067,88.8933,42.5733,57.4267,5.22,0.95,bicubic
resnetv2_34.ra4_e3600_r224_in1k,288,11.1067,88.8933,37.9733,62.0267,21.8,1.0,bicubic
tf_efficientnet_b0.ns_jft_in1k,224,11.0933,88.9067,39.9067,60.0933,5.29,0.875,bicubic
mobilenetv4_conv_medium.e500_r224_in1k,224,11.08,88.92,40.4533,59.5467,9.72,0.95,bicubic
ecaresnet50d_pruned.miil_in1k,224,11.0533,88.9467,42.0267,57.9733,19.94,0.875,bicubic
resnet152c.gluon_in1k,224,11.0533,88.9467,36.7867,63.2133,60.21,0.875,bicubic
mobilevitv2_100.cvnets_in1k,256,11.04,88.96,40.1333,59.8667,4.9,0.888,bicubic
resnet50d.ra4_e3600_r224_in1k,224,10.9733,89.0267,40.6133,59.3867,25.58,0.95,bicubic
xcit_tiny_12_p16_224.fb_in1k,224,10.9333,89.0667,36.88,63.12,6.72,1.0,bicubic
vit_tiny_r_s16_p8_384.augreg_in21k_ft_in1k,384,10.92,89.08,39.4533,60.5467,6.36,1.0,bicubic
hrnet_w48.ms_in1k,224,10.8933,89.1067,39.9733,60.0267,77.47,0.875,bilinear
inception_v3.tf_adv_in1k,299,10.88,89.12,36.76,63.24,23.83,0.875,bicubic
inception_v3.tf_in1k,299,10.8533,89.1467,36.6933,63.3067,23.83,0.875,bicubic
regnety_008_tv.tv2_in1k,224,10.8533,89.1467,40.5733,59.4267,6.43,0.965,bicubic
halonet26t.a1h_in1k,256,10.84,89.16,38.6267,61.3733,12.48,0.95,bicubic
tf_efficientnetv2_b2.in1k,260,10.84,89.16,39.48,60.52,10.1,0.89,bicubic
nf_regnet_b1.ra2_in1k,256,10.8133,89.1867,40.4133,59.5867,10.22,0.9,bicubic
mobileone_s4.apple_in1k,224,10.7867,89.2133,38.4533,61.5467,14.95,0.9,bilinear
dpn107.mx_in1k,224,10.7467,89.2533,38.04,61.96,86.92,0.875,bicubic
resnet50.c2_in1k,224,10.7333,89.2667,39.0,61.0,25.56,0.95,bicubic
convnext_pico_ols.d1_in1k,224,10.72,89.28,40.6267,59.3733,9.06,0.95,bicubic
resnetv2_50.a1h_in1k,224,10.72,89.28,39.2667,60.7333,25.55,0.95,bicubic
resnet34d.ra2_in1k,288,10.7067,89.2933,38.9867,61.0133,21.82,0.95,bicubic
resnext50_32x4d.ra_in1k,224,10.6667,89.3333,40.2267,59.7733,25.03,0.875,bicubic
seresnext26d_32x4d.bt_in1k,288,10.6133,89.3867,40.9467,59.0533,16.81,0.95,bicubic
xcit_nano_12_p8_224.fb_dist_in1k,224,10.6,89.4,37.9467,62.0533,3.05,1.0,bicubic
resnext50d_32x4d.bt_in1k,224,10.5333,89.4667,39.3733,60.6267,25.05,0.875,bicubic
tf_efficientnet_b2.ap_in1k,260,10.4533,89.5467,39.7067,60.2933,9.11,0.89,bicubic
starnet_s4.in1k,224,10.3733,89.6267,39.4267,60.5733,7.48,0.875,bicubic
repvit_m0_9.dist_450e_in1k,224,10.3467,89.6533,40.0267,59.9733,5.49,0.95,bicubic
dpn131.mx_in1k,224,10.3467,89.6533,36.6533,63.3467,79.25,0.875,bicubic
hrnet_w44.ms_in1k,224,10.3333,89.6667,39.1867,60.8133,67.06,0.875,bilinear
densenetblur121d.ra_in1k,288,10.3067,89.6933,39.52,60.48,8.0,0.95,bicubic
rexnet_130.nav_in1k,224,10.2933,89.7067,41.4,58.6,7.56,0.875,bicubic
convnextv2_femto.fcmae_ft_in1k,224,10.28,89.72,38.56,61.44,5.23,0.875,bicubic
xcit_nano_12_p8_224.fb_in1k,224,10.2,89.8,36.92,63.08,3.05,1.0,bicubic
resnext101_32x8d.tv_in1k,224,10.1333,89.8667,37.7333,62.2667,88.79,0.875,bilinear
seresnet50.a2_in1k,224,10.1067,89.8933,38.4133,61.5867,28.09,0.95,bicubic
resnet101.tv2_in1k,176,10.0933,89.9067,37.2533,62.7467,44.55,0.875,bilinear
resnetrs50.tf_in1k,224,10.08,89.92,37.2667,62.7333,35.69,0.91,bicubic
regnetx_160.pycls_in1k,224,10.04,89.96,37.7733,62.2267,54.28,0.875,bicubic
regnety_064.pycls_in1k,224,10.0267,89.9733,39.12,60.88,30.58,0.875,bicubic
lambda_resnet26rpt_256.c1_in1k,256,10.0267,89.9733,37.56,62.44,10.99,0.94,bicubic
dpn98.mx_in1k,224,9.9867,90.0133,35.9733,64.0267,61.57,0.875,bicubic
resnext50_32x4d.a3_in1k,224,9.9733,90.0267,37.5867,62.4133,25.03,0.95,bicubic
resnet50.a1_in1k,224,9.9733,90.0267,38.0,62.0,25.56,0.95,bicubic
resnet33ts.ra2_in1k,288,9.96,90.04,39.2933,60.7067,19.68,1.0,bicubic
efficientnet_b1.ft_in1k,256,9.9467,90.0533,37.3067,62.6933,7.79,1.0,bicubic
legacy_xception.tf_in1k,299,9.9333,90.0667,37.88,62.12,22.86,0.8975,bicubic
inception_v3.tv_in1k,299,9.8933,90.1067,35.04,64.96,23.83,0.875,bicubic
legacy_seresnext50_32x4d.in1k,224,9.8933,90.1067,38.96,61.04,27.56,0.875,bilinear
efficientnet_b0.ra4_e3600_r224_in1k,224,9.88,90.12,38.12,61.88,5.29,0.9,bicubic
resnext50_32x4d.a2_in1k,224,9.84,90.16,37.0667,62.9333,25.03,0.95,bicubic
resnet152.gluon_in1k,224,9.7467,90.2533,35.92,64.08,60.19,0.875,bicubic
tf_efficientnet_b2.aa_in1k,260,9.68,90.32,38.88,61.12,9.11,0.89,bicubic
resnet50.c1_in1k,224,9.64,90.36,37.5467,62.4533,25.56,0.95,bicubic
tf_efficientnet_cc_b1_8e.in1k,240,9.6133,90.3867,36.9733,63.0267,39.72,0.882,bicubic
tf_efficientnet_lite3.in1k,300,9.5867,90.4133,39.1467,60.8533,8.2,0.904,bilinear
resnet50d.a2_in1k,224,9.56,90.44,37.68,62.32,25.58,0.95,bicubic
hgnetv2_b1.ssld_stage2_ft_in1k,224,9.5467,90.4533,39.6133,60.3867,6.34,0.965,bicubic
fbnetv3_b.ra2_in1k,224,9.4933,90.5067,38.84,61.16,8.6,0.95,bilinear
resnet50.ram_in1k,288,9.4267,90.5733,35.3733,64.6267,25.56,0.95,bicubic
res2net101_26w_4s.in1k,224,9.4133,90.5867,34.44,65.56,45.21,0.875,bilinear
resnet34.ra4_e3600_r224_in1k,288,9.4,90.6,37.56,62.44,21.8,1.0,bicubic
cspresnet50.ra_in1k,256,9.36,90.64,39.6667,60.3333,21.62,0.887,bilinear
nf_resnet50.ra2_in1k,256,9.3467,90.6533,40.3467,59.6533,25.56,0.94,bicubic
resnet50.tv2_in1k,176,9.32,90.68,38.7867,61.2133,25.56,0.875,bilinear
resnet50.d_in1k,224,9.3067,90.6933,35.6667,64.3333,25.56,0.95,bicubic
resnet34.a1_in1k,288,9.2533,90.7467,34.5467,65.4533,21.8,1.0,bicubic
legacy_seresnet152.in1k,224,9.2533,90.7467,37.04,62.96,66.82,0.875,bilinear
hrnet_w40.ms_in1k,224,9.1867,90.8133,36.6,63.4,57.56,0.875,bilinear
repvit_m0_9.dist_300e_in1k,224,9.1733,90.8267,38.3467,61.6533,5.49,0.95,bicubic
regnetx_120.pycls_in1k,224,9.0933,90.9067,36.9067,63.0933,46.11,0.875,bicubic
dpn68b.ra_in1k,224,9.08,90.92,33.7067,66.2933,12.61,0.95,bicubic
vit_tiny_patch16_224.augreg_in21k_ft_in1k,224,9.0533,90.9467,34.16,65.84,5.72,0.9,bicubic
resnet32ts.ra2_in1k,288,9.04,90.96,38.1067,61.8933,17.96,1.0,bicubic
resnext50_32x4d.gluon_in1k,224,9.04,90.96,36.2133,63.7867,25.03,0.875,bicubic
regnety_040.pycls_in1k,224,9.0267,90.9733,37.1467,62.8533,20.65,0.875,bicubic
vit_base_patch16_224.sam_in1k,224,9.0133,90.9867,36.0533,63.9467,86.57,0.9,bicubic
resnest26d.gluon_in1k,224,9.0,91.0,37.5467,62.4533,17.07,0.875,bilinear
resnet33ts.ra2_in1k,256,8.9867,91.0133,38.2,61.8,19.68,0.9,bicubic
swiftformer_s.dist_in1k,224,8.9867,91.0133,35.88,64.12,6.09,0.95,bicubic
crossvit_tiny_240.in1k,240,8.96,91.04,34.3333,65.6667,7.01,0.875,bicubic
bat_resnext26ts.ch_in1k,256,8.92,91.08,36.0,64.0,10.73,0.9,bicubic
mixnet_l.ft_in1k,224,8.8667,91.1333,36.2533,63.7467,7.33,0.875,bicubic
seresnext26d_32x4d.bt_in1k,224,8.84,91.16,36.4267,63.5733,16.81,0.875,bicubic
hgnetv2_b0.ssld_stage1_in22k_in1k,288,8.8,91.2,38.9867,61.0133,6.0,1.0,bicubic
rexnet_100.nav_in1k,224,8.8,91.2,36.1867,63.8133,4.8,0.875,bicubic
efficientvit_m5.r224_in1k,224,8.7867,91.2133,34.4267,65.5733,12.47,0.875,bicubic
seresnext26t_32x4d.bt_in1k,224,8.7867,91.2133,36.56,63.44,16.81,0.875,bicubic
resnet50d.a3_in1k,224,8.7733,91.2267,36.6,63.4,25.58,0.95,bicubic
hgnetv2_b1.ssld_stage1_in22k_in1k,224,8.7733,91.2267,38.3067,61.6933,6.34,0.965,bicubic
gcresnext26ts.ch_in1k,288,8.7467,91.2533,36.6933,63.3067,10.48,1.0,bicubic
convit_tiny.fb_in1k,224,8.7067,91.2933,34.0133,65.9867,5.71,0.875,bicubic
hrnet_w18.ms_aug_in1k,224,8.6933,91.3067,38.9867,61.0133,21.3,0.95,bilinear
mobilenetv3_large_100.miil_in21k_ft_in1k,224,8.6933,91.3067,32.4667,67.5333,5.48,0.875,bilinear
hrnet_w30.ms_in1k,224,8.6667,91.3333,37.0267,62.9733,37.71,0.875,bilinear
resnet50.bt_in1k,288,8.64,91.36,38.4267,61.5733,25.56,0.95,bicubic
levit_conv_128s.fb_dist_in1k,224,8.6133,91.3867,32.84,67.16,7.78,0.9,bicubic
levit_128s.fb_dist_in1k,224,8.6133,91.3867,32.8533,67.1467,7.78,0.9,bicubic
resnet50.a1h_in1k,176,8.6,91.4,35.5333,64.4667,25.56,0.9,bicubic
ghostnetv2_160.in1k,224,8.5867,91.4133,36.5333,63.4667,12.39,0.875,bicubic
gcresnext26ts.ch_in1k,256,8.5733,91.4267,35.5467,64.4533,10.48,0.9,bicubic
hgnetv2_b0.ssld_stage2_ft_in1k,288,8.5733,91.4267,39.16,60.84,6.0,1.0,bicubic
efficientnet_b1.ft_in1k,224,8.5467,91.4533,34.1467,65.8533,7.79,0.875,bicubic
repvit_m1.dist_in1k,224,8.5467,91.4533,36.8,63.2,5.49,0.95,bicubic
eca_resnext26ts.ch_in1k,288,8.5333,91.4667,36.4533,63.5467,10.3,1.0,bicubic
starnet_s3.in1k,224,8.52,91.48,35.24,64.76,5.75,0.875,bicubic
shvit_s3.in1k,224,8.48,91.52,34.44,65.56,14.25,0.875,bicubic
resnet32ts.ra2_in1k,256,8.48,91.52,36.9467,63.0533,17.96,0.9,bicubic
dla169.in1k,224,8.4533,91.5467,35.96,64.04,53.39,0.875,bilinear
tf_efficientnet_b2.in1k,260,8.4133,91.5867,36.32,63.68,9.11,0.89,bicubic
tf_efficientnet_b1.ap_in1k,240,8.4133,91.5867,35.1467,64.8533,7.79,0.882,bicubic
mixer_b16_224.goog_in21k_ft_in1k,224,8.4,91.6,29.2533,70.7467,59.88,0.875,bicubic
convnext_atto_ols.a2_in1k,288,8.3867,91.6133,34.7867,65.2133,3.7,0.95,bicubic
resnetblur50.bt_in1k,224,8.36,91.64,37.44,62.56,25.56,0.875,bicubic
repvgg_b2.rvgg_in1k,224,8.28,91.72,36.0267,63.9733,89.02,0.875,bilinear
crossvit_9_240.in1k,240,8.24,91.76,34.12,65.88,8.55,0.875,bicubic
legacy_seresnet101.in1k,224,8.24,91.76,35.7067,64.2933,49.33,0.875,bilinear
ese_vovnet19b_dw.ra_in1k,288,8.2267,91.7733,37.1733,62.8267,6.54,0.95,bicubic
resnet50.b1k_in1k,224,8.2133,91.7867,35.1333,64.8667,25.56,0.95,bicubic
dla102x.in1k,224,8.1733,91.8267,36.84,63.16,26.31,0.875,bilinear
eca_resnext26ts.ch_in1k,256,8.12,91.88,35.7467,64.2533,10.3,0.9,bicubic
resmlp_12_224.fb_distilled_in1k,224,8.1067,91.8933,36.6267,63.3733,15.35,0.875,bicubic
resnetv2_34d.ra4_e3600_r224_in1k,224,8.04,91.96,33.1067,66.8933,21.82,0.9,bicubic
cs3darknet_m.c2ns_in1k,288,7.96,92.04,36.36,63.64,9.31,0.95,bicubic
hrnet_w32.ms_in1k,224,7.9467,92.0533,37.2667,62.7333,41.23,0.875,bilinear
seresnext26ts.ch_in1k,288,7.92,92.08,35.9733,64.0267,10.39,1.0,bicubic
resnet50.b2k_in1k,224,7.9067,92.0933,35.32,64.68,25.56,0.95,bicubic
poolformerv2_s12.sail_in1k,224,7.8933,92.1067,34.4667,65.5333,11.89,1.0,bicubic
resnet101c.gluon_in1k,224,7.88,92.12,32.92,67.08,44.57,0.875,bicubic
resnet26t.ra2_in1k,320,7.8667,92.1333,36.2933,63.7067,16.01,1.0,bicubic
repghostnet_200.in1k,224,7.8533,92.1467,36.7467,63.2533,9.8,0.875,bicubic
vit_base_patch32_224.augreg_in1k,224,7.8267,92.1733,30.3867,69.6133,88.22,0.9,bicubic
efficientformerv2_s0.snap_dist_in1k,224,7.8133,92.1867,32.9467,67.0533,3.6,0.95,bicubic
resnet50d.gluon_in1k,224,7.8133,92.1867,34.76,65.24,25.58,0.875,bicubic
res2net50_26w_8s.in1k,224,7.8133,92.1867,33.0533,66.9467,48.4,0.875,bilinear
convnext_femto_ols.d1_in1k,224,7.7867,92.2133,36.4667,63.5333,5.23,0.875,bicubic
dla60_res2next.in1k,224,7.7733,92.2267,34.6667,65.3333,17.03,0.875,bilinear
mobilevitv2_075.cvnets_in1k,256,7.76,92.24,33.3733,66.6267,2.87,0.888,bicubic
fastvit_t8.apple_dist_in1k,256,7.7467,92.2533,34.4267,65.5733,4.03,0.9,bicubic
deit_tiny_distilled_patch16_224.fb_in1k,224,7.72,92.28,33.5333,66.4667,5.91,0.9,bicubic
tf_efficientnetv2_b1.in1k,240,7.72,92.28,34.32,65.68,8.14,0.882,bicubic
regnety_032.pycls_in1k,224,7.6933,92.3067,34.04,65.96,19.44,0.875,bicubic
mobilevit_xs.cvnets_in1k,256,7.6933,92.3067,32.5467,67.4533,2.32,0.9,bicubic
convnextv2_atto.fcmae_ft_in1k,288,7.6533,92.3467,32.6933,67.3067,3.71,0.95,bicubic
fasternet_t2.in1k,224,7.6533,92.3467,34.52,65.48,14.98,1.0,bicubic
densenetblur121d.ra_in1k,224,7.6533,92.3467,34.3467,65.6533,8.0,0.875,bicubic
resnext50_32x4d.tv2_in1k,176,7.56,92.44,33.6667,66.3333,25.03,0.875,bilinear
convnext_atto.d2_in1k,288,7.56,92.44,34.7467,65.2533,3.7,0.95,bicubic
tf_efficientnetv2_b2.in1k,208,7.5333,92.4667,32.96,67.04,10.1,0.89,bicubic
dla60_res2net.in1k,224,7.5067,92.4933,34.5867,65.4133,20.85,0.875,bilinear
resnet50.a2_in1k,224,7.5067,92.4933,33.24,66.76,25.56,0.95,bicubic
resnet152.a3_in1k,160,7.4133,92.5867,31.56,68.44,60.19,0.95,bicubic
hardcorenas_e.miil_green_in1k,224,7.3733,92.6267,33.3467,66.6533,8.07,0.875,bilinear
resnet50.ra_in1k,224,7.36,92.64,34.88,65.12,25.56,0.875,bicubic
regnetx_064.pycls_in1k,224,7.36,92.64,34.3733,65.6267,26.21,0.875,bicubic
resnet34.a2_in1k,288,7.32,92.68,31.7867,68.2133,21.8,1.0,bicubic
efficientnet_b1_pruned.in1k,240,7.3067,92.6933,34.4,65.6,6.33,0.882,bicubic
wide_resnet101_2.tv_in1k,224,7.3067,92.6933,33.72,66.28,126.89,0.875,bilinear
regnetx_008.tv2_in1k,224,7.2267,92.7733,34.1733,65.8267,7.26,0.965,bicubic
efficientnet_b0.ra_in1k,224,7.2267,92.7733,33.96,66.04,5.29,0.875,bicubic
deit_tiny_patch16_224.fb_in1k,224,7.2133,92.7867,30.6267,69.3733,5.72,0.9,bicubic
resnet101.gluon_in1k,224,7.2133,92.7867,32.72,67.28,44.55,0.875,bicubic
densenet121.ra_in1k,288,7.2,92.8,35.3067,64.6933,7.98,0.95,bicubic
tf_efficientnet_cc_b0_8e.in1k,224,7.1867,92.8133,31.9733,68.0267,24.01,0.875,bicubic
tf_efficientnet_b1.aa_in1k,240,7.16,92.84,33.0267,66.9733,7.79,0.882,bicubic
resnet50s.gluon_in1k,224,7.12,92.88,33.1333,66.8667,25.68,0.875,bicubic
edgenext_x_small.in1k,288,7.1067,92.8933,30.5867,69.4133,2.34,1.0,bicubic
tf_mixnet_l.in1k,224,7.0933,92.9067,31.5733,68.4267,7.33,0.875,bicubic
resmlp_12_224.fb_in1k,224,7.0667,92.9333,33.8667,66.1333,15.35,0.875,bicubic
convmixer_1024_20_ks9_p14.in1k,224,7.0,93.0,32.64,67.36,24.38,0.96,bicubic
seresnext26ts.ch_in1k,256,6.9867,93.0133,34.6933,65.3067,10.39,0.9,bicubic
hardcorenas_f.miil_green_in1k,224,6.9733,93.0267,33.9467,66.0533,8.2,0.875,bilinear
cs3darknet_focus_m.c2ns_in1k,288,6.96,93.04,34.4,65.6,9.3,0.95,bicubic
pit_ti_distilled_224.in1k,224,6.9333,93.0667,30.8,69.2,5.1,0.9,bicubic
hgnetv2_b0.ssld_stage1_in22k_in1k,224,6.8267,93.1733,33.5867,66.4133,6.0,0.965,bicubic
fastvit_t8.apple_in1k,256,6.8,93.2,33.4533,66.5467,4.03,0.9,bicubic
convnext_femto.d1_in1k,224,6.7733,93.2267,35.0667,64.9333,5.22,0.875,bicubic
convnextv2_atto.fcmae_ft_in1k,224,6.76,93.24,30.8667,69.1333,3.71,0.875,bicubic
mixnet_m.ft_in1k,224,6.7067,93.2933,32.0533,67.9467,5.01,0.875,bicubic
mobilenetv3_large_100.ra4_e3600_r224_in1k,256,6.68,93.32,31.8267,68.1733,5.48,1.0,bicubic
dpn68b.mx_in1k,224,6.6533,93.3467,32.6,67.4,12.61,0.875,bicubic
ghostnetv2_130.in1k,224,6.6533,93.3467,32.6,67.4,8.96,0.875,bicubic
tinynet_a.in1k,192,6.6533,93.3467,32.7067,67.2933,6.19,0.875,bicubic
selecsls60b.in1k,224,6.64,93.36,33.0667,66.9333,32.77,0.875,bicubic
efficientnet_es.ra_in1k,224,6.6267,93.3733,34.3333,65.6667,5.44,0.875,bicubic
ese_vovnet19b_dw.ra_in1k,224,6.6133,93.3867,33.16,66.84,6.54,0.875,bicubic
mobileone_s3.apple_in1k,224,6.6,93.4,32.0,68.0,10.17,0.9,bilinear
poolformer_s12.sail_in1k,224,6.56,93.44,34.2267,65.7733,11.92,0.9,bicubic
